"country_waters","subregion","region","ite_id","Survey_id","hal_id","SurveyName","Project_id","Date","sur_policy","Ship","Gear","Country","Originator","Collator","StNo","HaulNo","CoordRefSys","ShootLat","ShootLong","HaulLat","HaulLong","HaulDepth","Distance","GroundSpeed","WingSpread","DoorSpread","WarpLength","LTREF","PARAM","LTSZC","LTSRC","TYPPL","LTPRP","UnitWgt","LT_Weigth","UnitItem","LT_Items","Shot_timestamp","HaulDur","local_cdi_id"
"Denmark","Baltic Sea","Baltic Sea",425575,131078,317880,"BITS",12388,"2015-03-07 00:00:00+01","CB","26HI","TVS","DK",2195,730,"32",32,4326,"55.1135","11.3165","55.1313","11.2941","23",2439,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-07 11:10:00+01",30,"2000317880"
"Denmark","Baltic Sea","Baltic Sea",407949,131078,317881,"BITS",12388,"2015-03-07 00:00:00+01","CB","26HI","TVS","DK",2195,730,"31",31,4326,"55.0428","11.1158","55.056","11.0858","13",2407,"2.6",NULL,NULL,136,"C_TS_REV","A",NULL,NULL,NULL,NULL,"kg/haul","0.6","items/haul",NULL,"2015-03-07 09:20:00+01",30,"2000317881"
"Denmark","Baltic Sea","Baltic Sea",394947,131079,317882,"BITS",12388,"2015-03-06 00:00:00+01","CB","26HI","TVS","DK",2195,730,"30",30,4326,"54.6833","10.7348","54.7043","10.7418","21",2379,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-06 14:30:00+01",30,"2000317882"
"Denmark","Baltic Sea","Baltic Sea",408880,131079,317884,"BITS",12388,"2015-03-06 00:00:00+01","CB","26HI","TVS","DK",2195,730,"28",28,4326,"54.7768","10.4236","54.7686","10.459","24",2442,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-06 08:10:00+01",30,"2000317884"
"Denmark","Baltic Sea","Baltic Sea",399157,131141,318141,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24018",49,4326,"54.8878","12.6332","54.8792","12.589","19",2990,"3.2",NULL,"53",100,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-28 07:31:00+01",30,"2000318141"
"Denmark","Baltic Sea","Baltic Sea",401923,131141,318142,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24058",50,4326,"54.748","12.325","54.7281","12.2895","21",3186,"3.4",NULL,"51",100,"C_TS_REV","A11","D","SBF",NULL,NULL,"kg/haul","0.722","items/haul",1,"2016-02-28 09:27:00+01",30,"2000318142"
"Denmark","Baltic Sea","Baltic Sea",417317,131141,318142,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24058",50,4326,"54.748","12.325","54.7281","12.2895","21",3186,"3.4",NULL,"51",100,"C_TS_REV","E5","C","SBF",NULL,NULL,"kg/haul","0.784","items/haul",2,"2016-02-28 09:27:00+01",30,"2000318142"
"Denmark","Baltic Sea","Baltic Sea",416346,131141,318142,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24058",50,4326,"54.748","12.325","54.7281","12.2895","21",3186,"3.4",NULL,"51",100,"C_TS_REV","A10","C","SBF",NULL,NULL,"kg/haul","0.06","items/haul",2,"2016-02-28 09:27:00+01",30,"2000318142"
"Denmark","Baltic Sea","Baltic Sea",416003,131141,318142,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24058",50,4326,"54.748","12.325","54.7281","12.2895","21",3186,"3.4",NULL,"51",100,"C_TS_REV","A3","C","SBF",NULL,NULL,"kg/haul","0.06","items/haul",2,"2016-02-28 09:27:00+01",30,"2000318142"
"Denmark","Baltic Sea","Baltic Sea",426895,131141,318142,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24058",50,4326,"54.748","12.325","54.7281","12.2895","21",3186,"3.4",NULL,"51",100,"C_TS_REV","A8","A","SBF",NULL,NULL,"kg/haul","0.002","items/haul",2,"2016-02-28 09:27:00+01",30,"2000318142"
"Denmark","Baltic Sea","Baltic Sea",425243,131141,318143,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24280",51,4326,"54.6998","12.2453","54.6882","12.2013","20",3113,"3.4",NULL,"52",100,"C_TS_REV","E2","D","SBF",NULL,NULL,"kg/haul","0.448","items/haul",1,"2016-02-28 10:27:00+01",30,"2000318143"
"Denmark","Baltic Sea","Baltic Sea",409304,131141,318143,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24280",51,4326,"54.6998","12.2453","54.6882","12.2013","20",3113,"3.4",NULL,"52",100,"C_TS_REV","A1","D","SBF",NULL,NULL,"kg/haul","0.116","items/haul",1,"2016-02-28 10:27:00+01",30,"2000318143"
"Denmark","Baltic Sea","Baltic Sea",393003,131141,318143,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24280",51,4326,"54.6998","12.2453","54.6882","12.2013","20",3113,"3.4",NULL,"52",100,"C_TS_REV","A3","C","SBF",NULL,NULL,"kg/haul","0.028","items/haul",1,"2016-02-28 10:27:00+01",30,"2000318143"
"Denmark","Baltic Sea","Baltic Sea",396143,131141,318143,"BITS",12388,"2016-02-28 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24280",51,4326,"54.6998","12.2453","54.6882","12.2013","20",3113,"3.4",NULL,"52",100,"C_TS_REV","E5","B","SBF",NULL,NULL,"kg/haul","0.27","items/haul",1,"2016-02-28 10:27:00+01",30,"2000318143"
"Denmark","Baltic Sea","Baltic Sea",409006,131144,318156,"BITS",12388,"2016-02-24 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24150",33,4326,"54.6083","14.7738","54.6344","14.766","46",2946,"3.2",NULL,"64",200,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-24 10:19:00+01",30,"2000318156"
"Denmark","Baltic Sea","Baltic Sea",422308,131144,318158,"BITS",12388,"2016-02-24 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24286",34,4326,"54.691","14.6532","54.6819","14.61","48",2961,"3.2",NULL,"84",250,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-24 11:54:00+01",30,"2000318158"
"Denmark","Baltic Sea","Baltic Sea",393976,131150,318184,"BITS",12388,"2016-02-23 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24092",28,4326,"54.8658","14.9773","54.8676","15.0257","56",3109,"3.4",NULL,"79",275,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-23 12:06:00+01",30,"2000318184"
"Denmark","Baltic Sea","Baltic Sea",408673,131150,318185,"BITS",12388,"2016-02-23 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24162",30,4326,"54.6946","14.8773","54.6787","14.8397","53",3004,"3.2",NULL,"78",275,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-23 15:52:00+01",30,"2000318185"
"Denmark","Baltic Sea","Baltic Sea",409242,131150,318186,"BITS",12388,"2016-02-23 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24278",29,4326,"54.7856","14.9917","54.7854","14.9452","59",2990,"3.2",NULL,"82",300,"RECO_LT","LT-TOT",NULL,"SBF",NULL,NULL,"kg/haul","0","items/haul",0,"2016-02-23 14:05:00+01",30,"2000318186"
"Denmark","Baltic Sea","Baltic Sea",413785,131150,318187,"BITS",12388,"2016-02-23 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24251",26,4326,"55.0897","14.5568","55.1019","14.5207","41",2678,"2.9",NULL,"68",200,"C_TS_REV","B8","C","SBF",NULL,NULL,"kg/haul","0.63","items/haul",1,"2016-02-23 07:33:00+01",30,"2000318187"
"Denmark","Baltic Sea","Baltic Sea",397839,131150,318188,"BITS",12388,"2016-02-23 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24300",27,4326,"54.861","14.7907","54.8406","14.7685","36",2686,"2.9",NULL,"67",200,"C_TS_REV","D2","C","SBF",NULL,NULL,"kg/haul","1.716","items/haul",1,"2016-02-23 10:17:00+01",30,"2000318188"
"Denmark","Baltic Sea","Baltic Sea",394588,131151,318190,"BITS",12388,"2016-02-22 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24202",24,4326,"54.8895","14.0827","54.9091","14.1127","41",2903,"3.1",NULL,"70",200,"C_TS_REV","D2","C","SBF",NULL,NULL,"kg/haul","0.816","items/haul",1,"2016-02-22 13:15:00+01",30,"2000318190"
"Denmark","Baltic Sea","Baltic Sea",421913,131151,318190,"BITS",12388,"2016-02-22 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24202",24,4326,"54.8895","14.0827","54.9091","14.1127","41",2903,"3.1",NULL,"70",200,"C_TS_REV","B8","A","SBF",NULL,NULL,"kg/haul","0.062","items/haul",1,"2016-02-22 13:15:00+01",30,"2000318190"
"Denmark","Baltic Sea","Baltic Sea",419826,131151,318193,"BITS",12388,"2016-02-22 00:00:00+01","CB","06SL","TVS","DE",1574,730,"24287",25,4326,"55.0408","14.2187","55.0496","14.2655","47",3149,"3.4",NULL,"76",250,"C_TS_REV","C6","A","SBF",NULL,NULL,"kg/haul","0.028","items/haul",1,"2016-02-22 15:07:00+01",30,"2000318193"
"Denmark","Baltic Sea","Baltic Sea",403739,131153,318200,"BITS",12388,"2016-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"123",25,4326,"55.5929","15.2151","55.5964","15.2588","77",2771,"3",NULL,"88",410,"C_TS_REV","A11","D",NULL,NULL,NULL,"kg/haul","0.334","items/haul",1,"2016-03-10 14:05:00+01",30,"2000318200"
"Denmark","Baltic Sea","Baltic Sea",419380,131153,318200,"BITS",12388,"2016-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"123",25,4326,"55.5929","15.2151","55.5964","15.2588","77",2771,"3",NULL,"88",410,"C_TS_REV","D2","A",NULL,NULL,NULL,"kg/haul","0.028","items/haul",1,"2016-03-10 14:05:00+01",30,"2000318200"
"Denmark","Baltic Sea","Baltic Sea",414850,131153,318201,"BITS",12388,"2016-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"121",24,4326,"55.6313","15.063","55.6368","15.1064","86",2791,"3",NULL,"85",420,"C_TS_REV","A2","A",NULL,NULL,NULL,"kg/haul","0.005","items/haul",1,"2016-03-10 09:44:00+01",30,"2000318201"
"Denmark","Baltic Sea","Baltic Sea",397725,131153,318201,"BITS",12388,"2016-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"121",24,4326,"55.6313","15.063","55.6368","15.1064","86",2791,"3",NULL,"85",420,"C_TS_REV","A1","B",NULL,NULL,NULL,"kg/haul","0.095","items/haul",1,"2016-03-10 09:44:00+01",30,"2000318201"
"Denmark","Baltic Sea","Baltic Sea",400005,131153,318202,"BITS",12388,"2016-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"125",26,4326,"55.5329","15.5844","55.5581","15.586","76",2808,"3",NULL,"88.9",460,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-10 16:44:00+01",30,"2000318202"
"Denmark","Baltic Sea","Baltic Sea",412630,131234,318506,"BITS",12388,"2016-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"146",29,4326,"55.3472","15.3699","55.326","15.3578","92",2474,"3.1",NULL,"91",520,"C_TS_REV","A3","C",NULL,NULL,NULL,"kg/haul","0.034","items/haul",1,"2016-03-11 11:08:00+01",26,"2000318506"
"Denmark","Baltic Sea","Baltic Sea",413367,131234,318506,"BITS",12388,"2016-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"146",29,4326,"55.3472","15.3699","55.326","15.3578","92",2474,"3.1",NULL,"91",520,"C_TS_REV","D1","D",NULL,NULL,NULL,"kg/haul","0.438","items/haul",1,"2016-03-11 11:08:00+01",26,"2000318506"
"Denmark","Baltic Sea","Baltic Sea",412344,131234,318507,"BITS",12388,"2016-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"144",28,4326,"55.4902","15.2551","55.4767","15.2177","84",2793,"3",NULL,"91",480,"C_TS_REV","D2","D",NULL,NULL,NULL,"kg/haul","0.492","items/haul",1,"2016-03-11 08:51:00+01",30,"2000318507"
"Denmark","Baltic Sea","Baltic Sea",397105,131234,318508,"BITS",12388,"2016-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"142",27,4326,"55.4911","15.5783","55.469","15.5571","85",2802,"3",NULL,"90",480,"C_TS_REV","F1","B",NULL,NULL,NULL,"kg/haul","0.026","items/haul",1,"2016-03-11 06:37:00+01",30,"2000318508"
"Denmark","Baltic Sea","Baltic Sea",414987,131234,318509,"BITS",12388,"2016-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"148",30,4326,"55.3669","15.3174","55.376","15.2632","89",3577,"3.2",NULL,"82",460,"C_TS_REV","A14","B",NULL,NULL,NULL,"kg/haul","0.006","items/haul",1,"2016-03-11 13:10:00+01",30,"2000318509"
"Denmark","Baltic Sea","Baltic Sea",404943,131238,318521,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"15",1,4326,"55.5186","14.9411","55.5289","14.9002","75",2817,"3",NULL,"75",410,"C_TS_REV","E1","A",NULL,NULL,NULL,"kg/haul","0.224","items/haul",1,"2016-03-05 06:51:00+01",30,"2000318521"
"Denmark","Baltic Sea","Baltic Sea",413649,131238,318521,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"15",1,4326,"55.5186","14.9411","55.5289","14.9002","75",2817,"3",NULL,"75",410,"C_TS_REV","D2","D",NULL,NULL,NULL,"kg/haul","0.81","items/haul",1,"2016-03-05 06:51:00+01",30,"2000318521"
"Denmark","Baltic Sea","Baltic Sea",413945,131238,318521,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"15",1,4326,"55.5186","14.9411","55.5289","14.9002","75",2817,"3",NULL,"75",410,"C_TS_REV","A5","A",NULL,NULL,NULL,"kg/haul","0.015","items/haul",1,"2016-03-05 06:51:00+01",30,"2000318521"
"Denmark","Baltic Sea","Baltic Sea",426281,131238,318521,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"15",1,4326,"55.5186","14.9411","55.5289","14.9002","75",2817,"3",NULL,"75",410,"C_TS_REV","F2","C",NULL,NULL,NULL,"kg/haul","0.446","items/haul",1,"2016-03-05 06:51:00+01",30,"2000318521"
"Denmark","Baltic Sea","Baltic Sea",392768,131238,318521,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"15",1,4326,"55.5186","14.9411","55.5289","14.9002","75",2817,"3",NULL,"75",410,"C_TS_REV","A14","C",NULL,NULL,NULL,"kg/haul","0.159","items/haul",1,"2016-03-05 06:51:00+01",30,"2000318521"
"Denmark","Baltic Sea","Baltic Sea",426969,131238,318522,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"17",2,4326,"55.4845","14.7666","55.4875","14.7242","68",2687,"2.9",NULL,"85",370,"C_TS_REV","A3","A",NULL,NULL,NULL,"kg/haul","0.006","items/haul",1,"2016-03-05 09:15:00+01",30,"2000318522"
"Denmark","Baltic Sea","Baltic Sea",405988,131238,318522,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"17",2,4326,"55.4845","14.7666","55.4875","14.7242","68",2687,"2.9",NULL,"85",370,"C_TS_REV","F1","B",NULL,NULL,NULL,"kg/haul","0.05","items/haul",1,"2016-03-05 09:15:00+01",30,"2000318522"
"Denmark","Baltic Sea","Baltic Sea",400533,131238,318522,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"17",2,4326,"55.4845","14.7666","55.4875","14.7242","68",2687,"2.9",NULL,"85",370,"C_TS_REV","B3","A",NULL,NULL,NULL,"kg/haul","0.002","items/haul",1,"2016-03-05 09:15:00+01",30,"2000318522"
"Denmark","Baltic Sea","Baltic Sea",413394,131238,318522,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"17",2,4326,"55.4845","14.7666","55.4875","14.7242","68",2687,"2.9",NULL,"85",370,"C_TS_REV","A5","A",NULL,NULL,NULL,"kg/haul","0.022","items/haul",1,"2016-03-05 09:15:00+01",30,"2000318522"
"Denmark","Baltic Sea","Baltic Sea",414425,131238,318523,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"19",3,4326,"55.315","14.9311","55.3156","14.9746","74",2752,"3",NULL,"85",370,"C_TS_REV","A3","A",NULL,NULL,NULL,"kg/haul","0.002","items/haul",1,"2016-03-05 11:52:00+01",30,"2000318523"
"Denmark","Baltic Sea","Baltic Sea",424825,131238,318523,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"19",3,4326,"55.315","14.9311","55.3156","14.9746","74",2752,"3",NULL,"85",370,"C_TS_REV","A5","A",NULL,NULL,NULL,"kg/haul","0.012","items/haul",1,"2016-03-05 11:52:00+01",30,"2000318523"
"Denmark","Baltic Sea","Baltic Sea",401997,131238,318524,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"23",5,4326,"55.3734","15.2611","55.3824","15.2733","89",1260,"2.8",NULL,"87",NULL,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-05 16:16:00+01",15,"2000318524"
"Denmark","Baltic Sea","Baltic Sea",417651,131238,318525,"BITS",12388,"2016-03-05 00:00:00+01","CB","26D4","TVL","DK",2195,730,"21",4,4326,"55.2811","15.1985","55.2833","15.2413","53",2722,"2.9",NULL,"87",300,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-05 13:57:00+01",30,"2000318525"
"Denmark","Baltic Sea","Baltic Sea",396958,131259,318597,"BITS",12388,"2016-03-06 00:00:00+01","CB","26D4","TVL","DK",2195,730,"33",6,4326,"54.8125","14.9629","54.8053","15.0047","57",2800,"3",NULL,"88",340,"C_TS_REV","A3","F",NULL,NULL,NULL,"kg/haul","0.366","items/haul",1,"2016-03-06 10:15:00+01",30,"2000318597"
"Denmark","Baltic Sea","Baltic Sea",403834,131259,318597,"BITS",12388,"2016-03-06 00:00:00+01","CB","26D4","TVL","DK",2195,730,"33",6,4326,"54.8125","14.9629","54.8053","15.0047","57",2800,"3",NULL,"88",340,"C_TS_REV","E1","A",NULL,NULL,NULL,"kg/haul","0.05","items/haul",1,"2016-03-06 10:15:00+01",30,"2000318597"
"Denmark","Baltic Sea","Baltic Sea",404008,131259,318597,"BITS",12388,"2016-03-06 00:00:00+01","CB","26D4","TVL","DK",2195,730,"33",6,4326,"54.8125","14.9629","54.8053","15.0047","57",2800,"3",NULL,"88",340,"C_TS_REV","C3","A",NULL,NULL,NULL,"kg/haul","0.032","items/haul",1,"2016-03-06 10:15:00+01",30,"2000318597"
"Denmark","Baltic Sea","Baltic Sea",425204,131259,318598,"BITS",12388,"2016-03-06 00:00:00+01","CB","26D4","TVL","DK",2195,730,"37",8,4326,"55.019","15.3228","55.034","15.2878","77",2785,"3",NULL,"86",420,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-06 16:55:00+01",30,"2000318598"
"Denmark","Baltic Sea","Baltic Sea",404399,131259,318599,"BITS",12388,"2016-03-06 00:00:00+01","CB","26D4","TVL","DK",2195,730,"35",7,4326,"54.8379","15.2589","54.861","15.2743","69",2754,"3",NULL,"80",380,"C_TS_REV","A11","C",NULL,NULL,NULL,"kg/haul","0.054","items/haul",1,"2016-03-06 14:16:00+01",30,"2000318599"
"Denmark","Baltic Sea","Baltic Sea",401101,131266,318624,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"75",13,4326,"55.3013","16.0188","55.3196","16.049","90",2796,"3",NULL,"88",490,"C_TS_REV","A9","D",NULL,NULL,NULL,"kg/haul","0.728","items/haul",1,"2016-03-08 06:42:00+01",30,"2000318624"
"Denmark","Baltic Sea","Baltic Sea",410497,131266,318624,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"75",13,4326,"55.3013","16.0188","55.3196","16.049","90",2796,"3",NULL,"88",490,"C_TS_REV","E1","B",NULL,NULL,NULL,"kg/haul","0.078","items/haul",1,"2016-03-08 06:42:00+01",30,"2000318624"
"Denmark","Baltic Sea","Baltic Sea",424193,131266,318624,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"75",13,4326,"55.3013","16.0188","55.3196","16.049","90",2796,"3",NULL,"88",490,"C_TS_REV","D2","A",NULL,NULL,NULL,"kg/haul","0.06","items/haul",1,"2016-03-08 06:42:00+01",30,"2000318624"
"Denmark","Baltic Sea","Baltic Sea",402405,131266,318627,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"81",16,4326,"55.4646","15.9956","55.4646","15.9956","83",0,"3.3",NULL,"86",450,"C_TS_REV","A7","A",NULL,NULL,NULL,"kg/haul","0.006","items/haul",1,"2016-03-08 13:03:00+01",30,"2000318627"
"Denmark","Baltic Sea","Baltic Sea",414826,131266,318628,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"79",15,4326,"55.3519","16.3159","55.377","16.3198","71",2798,"3",NULL,"84",400,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-08 10:29:00+01",30,"2000318628"
"Denmark","Baltic Sea","Baltic Sea",412343,131266,318629,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"77",14,4326,"55.2947","16.1425","55.3114","16.1757","84",2804,"3",NULL,"80",440,"C_TS_REV","D2","C",NULL,NULL,NULL,"kg/haul","0.508","items/haul",1,"2016-03-08 08:34:00+01",30,"2000318629"
"Denmark","Baltic Sea","Baltic Sea",425909,131266,318629,"BITS",12388,"2016-03-08 00:00:00+01","CB","26D4","TVL","DK",2195,730,"77",14,4326,"55.2947","16.1425","55.3114","16.1757","84",2804,"3",NULL,"80",440,"C_TS_REV","A3","D",NULL,NULL,NULL,"kg/haul","0.03","items/haul",1,"2016-03-08 08:34:00+01",30,"2000318629"
"Denmark","Baltic Sea","Baltic Sea",393713,131267,318631,"BITS",12388,"2016-03-07 00:00:00+01","CB","26D4","TVL","DK",2195,730,"55",11,4326,"55.1903","16.011","55.2111","15.9865","90",2787,"3",NULL,"88",450,"C_TS_REV","A14","D",NULL,NULL,NULL,"kg/haul","0.54","items/haul",1,"2016-03-07 11:15:00+01",30,"2000318631"
"Denmark","Baltic Sea","Baltic Sea",394551,131267,318632,"BITS",12388,"2016-03-07 00:00:00+01","CB","26D4","TVL","DK",2195,730,"53",10,4326,"55.0491","15.7012","55.0582","15.7421","89",2796,"3",NULL,"84",440,"C_TS_REV","A14",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-03-07 08:53:00+01",30,"2000318632"
"Denmark","Baltic Sea","Baltic Sea",424997,131267,318633,"BITS",12388,"2016-03-07 00:00:00+01","CB","26D4","TVL","DK",2195,730,"51",9,4326,"55.0879","15.6004","55.0812","15.643","78",2813,"3",NULL,"86",410,"C_TS_REV","D2","B",NULL,NULL,NULL,"kg/haul","0.186","items/haul",1,"2016-03-07 06:52:00+01",30,"2000318633"
"Denmark","Baltic Sea","Baltic Sea",405834,131267,318633,"BITS",12388,"2016-03-07 00:00:00+01","CB","26D4","TVL","DK",2195,730,"51",9,4326,"55.0879","15.6004","55.0812","15.643","78",2813,"3",NULL,"86",410,"C_TS_REV","A3","C",NULL,NULL,NULL,"kg/haul","0.134","items/haul",1,"2016-03-07 06:52:00+01",30,"2000318633"
"Denmark","Baltic Sea","Baltic Sea",387856,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","E1",NULL,NULL,NULL,"SHP2","kg/haul","0.03","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",389629,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","A5","14",NULL,NULL,"CL5","kg/haul","0.008","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",382488,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","A2","A",NULL,NULL,"AO;CL1","kg/haul","0.003","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",389827,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","C6",NULL,NULL,NULL,"CL2","kg/haul","0.02","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",387460,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","A2","C",NULL,NULL,"AO;CL1","kg/haul","0.005","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",386141,131459,319366,"BITS",12388,"2016-02-13 00:00:00+01","CB","67BC","TVL","PL",194,730,"25177",12,4326,"54.7683","15.31","54.7767","15.3483","68",2636,"2.9","27","50",220,"C_TS_REV","A2","13",NULL,NULL,"CL1","kg/haul","0.004","items/haul",1,"2016-02-13 14:30:00+01",30,"2000319366"
"Denmark","Baltic Sea","Baltic Sea",384756,131585,319803,"BITS",12388,"2016-02-14 00:00:00+01","CB","67BC","TVL","PL",194,730,"25173",16,4326,"54.6867","15.6283","54.6667","15.605","67",2686,"2.9","27","50",200,"C_TS_REV","A2","14",NULL,NULL,"CL1","kg/haul","0.001","items/haul",1,"2016-02-14 13:30:00+01",30,"2000319803"
"Denmark","Baltic Sea","Baltic Sea",427397,131585,319804,"BITS",12388,"2016-02-14 00:00:00+01","CB","67BC","TVL","PL",194,730,"25195",13,4326,"54.9083","15.8817","54.9","15.8667","75",1334,"3","27","50",220,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2016-02-14 07:30:00+01",15,"2000319804"
